rating,date,content,cleaned_content,month,season,tokens,review_length
3,2021-07-10,"상품은 빨리 잘 왔습니다 .
그런데 코로나 시대에 박스포장도 아니고
제품이 보이게 , 그것도 양쪽으로 손잡이를 뚫어
배송받으니 기분이 안좋네요 .
손잡이로 뚫린곳은 비닐포장도 찢어지고 부분노출된 캔에는 알수없는 먼지와 손때가 묻어서 찝찝합니다 .. ㅠ",상품은 빨리 잘 왔습니다 그런데 코로나 시대에 박스포장도 아니고 제품이 보이게 그것도 양쪽으로 손잡이를 뚫어 배송받으니 기분이 안좋네요 손잡이로 뚫린곳은 비닐포장도 찢어지고 부분노출된 캔에는 알수없는 먼지와 손때가 묻어서 찝찝합니다,7,Summer,상품은 빨리 잘 왔습니다 그런데 코로나 시대에 박스포장도 아니고 제품이 보이게 그것도 양쪽으로 손잡이를 뚫어 배송받으니 기분이 안좋네요 손잡이로 뚫린곳은 비닐포장도 찢어지고 부분노출된 캔에는 알수없는 먼지와 손때가 묻어서 찝찝합니다,129
5,2021-07-09,너무 좋네요 잘 먹었습니다,너무 좋네요 잘 먹었습니다,7,Summer,너무 좋네요 잘 먹었습니다,14
3,2021-07-09,"콜라 4개가 터져서 배송이 왔어요...
확인 부탁드려요..
배송된 박스가 *어있었고,
4개중 어떤게 터진지는 확실히 확인할 수 없었습니다..",콜라 4개가 터져서 배송이 왔어요 확인 부탁드려요 배송된 박스가 어있었고 4개중 어떤게 터진지는 확실히 확인할 수 없었습니다,7,Summer,콜라 4개가 터져서 배송이 왔어요 확인 부탁드려요 배송된 박스가 어있었고 4개중 어떤게 터진지는 확실히 확인할 수 없었습니다,69
5,2021-07-09,콜라는 제로콜입니다!!,콜라는 제로콜입니다,7,Summer,콜라는 제로콜입니다,10
5,2021-07-09,만족합니다.만족합니다.,만족합니다만족합니다,7,Summer,만족합니다만족합니다,10
5,2021-07-08,"김사합니다
잘 구입했습니다
좀 줄이고 싶은데 옆에서 마시니 계속 마시게 되네요",김사합니다 잘 구입했습니다 좀 줄이고 싶은데 옆에서 마시니 계속 마시게 되네요,7,Summer,김사합니다 잘 구입했습니다 좀 줄이고 싶은데 옆에서 마시니 계속 마시게 되네요,43
5,2021-07-08,"요번엔 배송이 빨랐네요
매번 저렴하게 잘 구매합니다",요번엔 배송이 빨랐네요 매번 저렴하게 잘 구매합니다,7,Summer,요번엔 배송이 빨랐네요 매번 저렴하게 잘 구매합니다,28
5,2021-07-07,배송도 빠르고 좋네요,배송도 빠르고 좋네요,7,Summer,배송도 빠르고 좋네요,11
5,2021-07-01,잘받았습니다 편리하게,잘받았습니다 편리하게,7,Summer,잘받았습니다 편리하게,11
5,2021-07-01,맛있고 배송빠르네요~~~,맛있고 배송빠르네요,7,Summer,맛있고 배송빠르네요,10
5,2021-07-01,배송도 빠르고 행사가라 좋아요,배송도 빠르고 행사가라 좋아요,7,Summer,배송도 빠르고 행사가라 좋아요,16
5,2021-03-09,*돼들 보고있나? 개돼지가 안되기 위해 제로마신다.,돼들 보고있나 개돼지가 안되기 위해 제로마신다,3,Spring,돼들 보고있나 개돼지가 안되기 위해 제로마신다,25
5,2020-11-03,돼지가 안될려면 제로콜린,돼지가 안될려면 제로콜린,11,Fall,돼지가 안될려면 제로콜린,13
5,2020-10-27,"개*돼지가 되지않기위해 제로마십니다
처음에는 콜라 맛이다르게 느껴지는데 먹다보면 익숙해집니다. 거리에 넘쳐나는 개*돼지가 될수 없습니다
관리합시다",개돼지가 되지않기위해 제로마십니다 처음에는 콜라 맛이다르게 느껴지는데 먹다보면 익숙해집니다 거리에 넘쳐나는 개돼지가 될수 없습니다 관리합시다,10,Fall,개돼지가 되지않기위해 제로마십니다 처음에는 콜라 맛이다르게 느껴지는데 먹다보면 익숙해집니다 거리에 넘쳐나는 개돼지가 될수 없습니다 관리합시다,78
5,2023-12-01,떨어지면 아쉬워요 다이어트에도 필수품 ㅎㅎ,떨어지면 아쉬워요 다이어트에도 필수품,12,Winter,떨어지면 아쉬워요 다이어트에도 필수품,20
5,2023-11-26,"한번에 먹기 적당한 양이고 캔이라 탄산도 가득, 제로 콜라가 덜 달게 느껴져서 이것만 먹게 돼요.",한번에 먹기 적당한 양이고 캔이라 탄산도 가득 제로 콜라가 덜 달게 느껴져서 이것만 먹게 돼요,11,Fall,한번에 먹기 적당한 양이고 캔이라 탄산도 가득 제로 콜라가 덜 달게 느껴져서 이것만 먹게 돼요,52
5,2023-11-21,냉장고에 항상 쟁여두며 마셔요.,냉장고에 항상 쟁여두며 마셔요,11,Fall,냉장고에 항상 쟁여두며 마셔요,16
5,2023-11-17,쟁여놓고 먹기 좋음,쟁여놓고 먹기 좋음,11,Fall,쟁여놓고 먹기 좋음,10
5,2023-11-17,맛있어요 지금은 다먹어서 또 시켜야 한듯,맛있어요 지금은 다먹어서 또 시켜야 한듯,11,Fall,맛있어요 지금은 다먹어서 또 시켜야 한듯,22
5,2023-11-15,저렴하게 잘구매 했습니다,저렴하게 잘구매 했습니다,11,Fall,저렴하게 잘구매 했습니다,13
5,2023-11-14,배송빠르고 문제없이 잘 왔어요~ 다른사이트보다 저렴해서 좋아요,배송빠르고 문제없이 잘 왔어요 다른사이트보다 저렴해서 좋아요,11,Fall,배송빠르고 문제없이 잘 왔어요 다른사이트보다 저렴해서 좋아요,33
5,2023-11-08,"배송빨라요~ 사이즈 한번에
먹기 좋아요",배송빨라요 사이즈 한번에 먹기 좋아요,11,Fall,배송빨라요 사이즈 한번에 먹기 좋아요,20
5,2023-10-21,"제로는 사랑 ㅎㅎㅎ 믿고먹는중
쎄일할때마다 사네용",제로는 사랑 믿고먹는중 쎄일할때마다 사네용,10,Fall,제로는 사랑 믿고먹는중 쎄일할때마다 사네용,23
4,2023-10-18,싸게 팔아서 주문--,싸게 팔아서 주문,10,Fall,싸게 팔아서 주문,9
4,2023-10-18,"제로는 진리, 싸게 팔아서 주문",제로는 진리 싸게 팔아서 주문,10,Fall,제로는 진리 싸게 팔아서 주문,16
5,2023-10-17,다른 사이트보다 저렴하게 구매할수 있어 좋네요 배송도 빨라요,다른 사이트보다 저렴하게 구매할수 있어 좋네요 배송도 빨라요,10,Fall,다른 사이트보다 저렴하게 구매할수 있어 좋네요 배송도 빨라요,33
5,2023-10-12,한번에 먹기 딱좋은 사이즈라고 제로라 좋아요~ 다른 싸이트보다 저렴하게 구매해서 좋아요~,한번에 먹기 딱좋은 사이즈라고 제로라 좋아요 다른 싸이트보다 저렴하게 구매해서 좋아요,10,Fall,한번에 먹기 딱좋은 사이즈라고 제로라 좋아요 다른 싸이트보다 저렴하게 구매해서 좋아요,47
5,2023-10-06,항상 저렴하게 잘구매 하고 있어요~~,항상 저렴하게 잘구매 하고 있어요,10,Fall,항상 저렴하게 잘구매 하고 있어요,18
5,2023-10-05,다른싸이트보다 저렴하게 구매해서 좋았고 배송도 빠르네요,다른싸이트보다 저렴하게 구매해서 좋았고 배송도 빠르네요,10,Fall,다른싸이트보다 저렴하게 구매해서 좋았고 배송도 빠르네요,30
5,2023-09-14,"먹기좋은 사이즈에요 다른 싸이트보다
저렴하게 구매해서 좋아요~",먹기좋은 사이즈에요 다른 싸이트보다 저렴하게 구매해서 좋아요,9,Fall,먹기좋은 사이즈에요 다른 싸이트보다 저렴하게 구매해서 좋아요,33
5,2023-08-29,재구매요. 맛 품질 가격 배송도 좋어요,재구매요 맛 품질 가격 배송도 좋어요,8,Summer,재구매요 맛 품질 가격 배송도 좋어요,20
5,2023-08-23,없으면 안될 제로콜라에요^^,없으면 안될 제로콜라에요,8,Summer,없으면 안될 제로콜라에요,13
5,2023-08-19,제로는 사랑입니다ㅎㅎ 가격행사할때 구매,제로는 사랑입니다 가격행사할때 구매,8,Summer,제로는 사랑입니다 가격행사할때 구매,19
5,2023-08-12,여라가지 쿠폰적용되서 저렴하게 구입했어요 배송도 빠르고 좋네요~^^,여라가지 쿠폰적용되서 저렴하게 구입했어요 배송도 빠르고 좋네요,8,Summer,여라가지 쿠폰적용되서 저렴하게 구입했어요 배송도 빠르고 좋네요,34
5,2023-08-11,항상 구입하는 제품 좋아요,항상 구입하는 제품 좋아요,8,Summer,항상 구입하는 제품 좋아요,14
5,2023-08-04,"먹기 좋은 사이즈에 배송도 빨라 좋아요~ 쿠폰사용해사
저렴하게 구매했어요~",먹기 좋은 사이즈에 배송도 빨라 좋아요 쿠폰사용해사 저렴하게 구매했어요,8,Summer,먹기 좋은 사이즈에 배송도 빨라 좋아요 쿠폰사용해사 저렴하게 구매했어요,39
5,2023-08-02,항상 구입~~제로라 부담 덜 하고 양도 딱 좋음,항상 구입제로라 부담 덜 하고 양도 딱 좋음,8,Summer,항상 구입제로라 부담 덜 하고 양도 딱 좋음,24
5,2023-08-01,쿠폰써서 싸게잘샀어용 고마워용,쿠폰써서 싸게잘샀어용 고마워용,8,Summer,쿠폰써서 싸게잘샀어용 고마워용,16
5,2023-07-27,사이즈 딱 좋고 맛도 좋아요~ 배송빠르고 타싸이트보다 저렴해서 좋네요~,사이즈 딱 좋고 맛도 좋아요 배송빠르고 타싸이트보다 저렴해서 좋네요,7,Summer,사이즈 딱 좋고 맛도 좋아요 배송빠르고 타싸이트보다 저렴해서 좋네요,37
5,2023-07-27,정말로좋습니다요요요,정말로좋습니다요요요,7,Summer,정말로좋습니다요요요,10
5,2023-07-20,"배송빠르고 쿠폰사용하면 다른 싸이트보다
저렴하게 구매할수 있어 좋아요~",배송빠르고 쿠폰사용하면 다른 싸이트보다 저렴하게 구매할수 있어 좋아요,7,Summer,배송빠르고 쿠폰사용하면 다른 싸이트보다 저렴하게 구매할수 있어 좋아요,38
5,2023-06-29,"사이즈 한번에 마시기
적당하고 배송도 빨라요",사이즈 한번에 마시기 적당하고 배송도 빨라요,6,Summer,사이즈 한번에 마시기 적당하고 배송도 빨라요,24
3,2023-06-29,만족합니다 만족합니다,만족합니다 만족합니다,6,Summer,만족합니다 만족합니다,11
5,2023-06-28,뉴스에 제로콜라가 안좋다고 해도 그냥콜라보다 낳겠거니하고 시켜요 뭐 매일 자주마시는것도 아니라서,뉴스에 제로콜라가 안좋다고 해도 그냥콜라보다 낳겠거니하고 시켜요 뭐 매일 자주마시는것도 아니라서,6,Summer,뉴스에 제로콜라가 안좋다고 해도 그냥콜라보다 낳겠거니하고 시켜요 뭐 매일 자주마시는것도 아니라서,53
5,2023-06-27,190미리라서 먹기 알맞고 좋아요 ㅎ 세일좀 자주햇음 좋겠어요,190미리라서 먹기 알맞고 좋아요 세일좀 자주햇음 좋겠어요,6,Summer,190미리라서 먹기 알맞고 좋아요 세일좀 자주햇음 좋겠어요,32
5,2023-06-21,소량의 제로콜라를 세일가로 샀어요,소량의 제로콜라를 세일가로 샀어요,6,Summer,소량의 제로콜라를 세일가로 샀어요,18
5,2023-06-13,"배송빠르고 쿠폰적용해서
저렴하게 잘 샀어요~",배송빠르고 쿠폰적용해서 저렴하게 잘 샀어요,6,Summer,배송빠르고 쿠폰적용해서 저렴하게 잘 샀어요,23
5,2023-05-23,재구매요 맛 품질 가격 배송도 좋아요.,재구매요 맛 품질 가격 배송도 좋아요,5,Spring,재구매요 맛 품질 가격 배송도 좋아요,20
4,2023-05-21,세일때 자주구매합니다,세일때 자주구매합니다,5,Spring,세일때 자주구매합니다,11
5,2023-05-01,할인 많이해서 너뮤 좋아요!! 계속 할인해주세요!,할인 많이해서 너뮤 좋아요 계속 할인해주세요,5,Spring,할인 많이해서 너뮤 좋아요 계속 할인해주세요,24
5,2023-04-26,제로콜라 맛있어요~~,제로콜라 맛있어요,4,Spring,제로콜라 맛있어요,9
5,2023-04-07,좋은 제품 저렴하게 잘 구매합니다,좋은 제품 저렴하게 잘 구매합니다,4,Spring,좋은 제품 저렴하게 잘 구매합니다,18
4,2023-04-04,저렴하게 빠른배송 빠른배송,저렴하게 빠른배송 빠른배송,4,Spring,저렴하게 빠른배송 빠른배송,14
5,2023-03-16,여기가싸고 3번째재주문,여기가싸고 3번째재주문,3,Spring,여기가싸고 3번째재주문,12
5,2023-03-16,여기가제일싸고배송도빨라요,여기가제일싸고배송도빨라요,3,Spring,여기가제일싸고배송도빨라요,13
5,2023-02-28,콜라 중독 아들때문에 구입합니다.,콜라 중독 아들때문에 구입합니다,2,Winter,콜라 중독 아들때문에 구입합니다,17
5,2023-02-17,"불필요 박스포장없이.깔끔하게배송왔어요.
추천합니다.
타쇼핑몰대비21%이상저렴하네요",불필요 박스포장없이깔끔하게배송왔어요 추천합니다 타쇼핑몰대비21이상저렴하네요,2,Winter,불필요 박스포장없이깔끔하게배송왔어요 추천합니다 타쇼핑몰대비21이상저렴하네요,41
4,2023-02-17,본사직영 코크제로 맛있어요,본사직영 코크제로 맛있어요,2,Winter,본사직영 코크제로 맛있어요,14
5,2023-02-05,가장 저렴하게 구매완료,가장 저렴하게 구매완료,2,Winter,가장 저렴하게 구매완료,12
5,2023-01-25,맛나요 여기가 젤 싸요,맛나요 여기가 젤 싸요,1,Winter,맛나요 여기가 젤 싸요,12
3,2023-01-12,코카콜라 코크제로 190ml,코카콜라 코크제로 190ml,1,Winter,코카콜라 코크제로 190ml,15
5,2023-01-10,재구막요. 맛 품질 가격 배송도 좋아요,재구막요 맛 품질 가격 배송도 좋아요,1,Winter,재구막요 맛 품질 가격 배송도 좋아요,20
5,2023-01-06,넘 저렴하게 잘 구매해써요. 제로콜라짱,넘 저렴하게 잘 구매해써요 제로콜라짱,1,Winter,넘 저렴하게 잘 구매해써요 제로콜라짱,20
4,2023-01-03,저렴하게 구매 빠른배송,저렴하게 구매 빠른배송,1,Winter,저렴하게 구매 빠른배송,12
5,2022-12-27,잘 받았습니다. 포장 좀 더 잘해주세요.,잘 받았습니다 포장 좀 더 잘해주세요,12,Winter,잘 받았습니다 포장 좀 더 잘해주세요,20
5,2022-12-23,빠른 배송 감사합니다. 잘먹겠습니다.,빠른 배송 감사합니다 잘먹겠습니다,12,Winter,빠른 배송 감사합니다 잘먹겠습니다,18
5,2022-12-23,재구매요. 맛 가격 품질 배송도 좋아요,재구매요 맛 가격 품질 배송도 좋아요,12,Winter,재구매요 맛 가격 품질 배송도 좋아요,20
5,2022-12-07,제로콜라는 사랑이죠🤩,제로콜라는 사랑이죠,12,Winter,제로콜라는 사랑이죠,10
5,2022-12-06,"깨진거없이 잘왔어요.
먼데이 특가로 싸게샀네요
잘마시겠습니당.",깨진거없이 잘왔어요 먼데이 특가로 싸게샀네요 잘마시겠습니당,12,Winter,깨진거없이 잘왔어요 먼데이 특가로 싸게샀네요 잘마시겠습니당,32
5,2022-12-02,달지않고 시원한맛이 아주 좋아요,달지않고 시원한맛이 아주 좋아요,12,Winter,달지않고 시원한맛이 아주 좋아요,17
5,2022-11-28,"콜라는 코카콜라제로만 마셔요. 용량이 적당해서 좋습니다.
행사가격에 감사히 받았습니다. 배송이 다소 늦었지만 택배탓이니 어쩔수 없네요.",콜라는 코카콜라제로만 마셔요 용량이 적당해서 좋습니다 행사가격에 감사히 받았습니다 배송이 다소 늦었지만 택배탓이니 어쩔수 없네요,11,Fall,콜라는 코카콜라제로만 마셔요 용량이 적당해서 좋습니다 행사가격에 감사히 받았습니다 배송이 다소 늦었지만 택배탓이니 어쩔수 없네요,71
5,2022-11-27,신이주신 음료 제로콜라,신이주신 음료 제로콜라,11,Fall,신이주신 음료 제로콜라,12
4,2022-11-23,좀 찌그러져서 오긴 했는데 좋아요 맛있어요,좀 찌그러져서 오긴 했는데 좋아요 맛있어요,11,Fall,좀 찌그러져서 오긴 했는데 좋아요 맛있어요,23
5,2022-11-15,"재구매 입니다 사이즈가 한번 먹기에 좋아요 캔이라 그런지 탄산도 좋습니다
배송빠르고 가격좋아요",재구매 입니다 사이즈가 한번 먹기에 좋아요 캔이라 그런지 탄산도 좋습니다 배송빠르고 가격좋아요,11,Fall,재구매 입니다 사이즈가 한번 먹기에 좋아요 캔이라 그런지 탄산도 좋습니다 배송빠르고 가격좋아요,52
5,2022-11-12,가족중 당뇨 환자도 있고 다이어터도 있어서 제로콜라만 구입해요,가족중 당뇨 환자도 있고 다이어터도 있어서 제로콜라만 구입해요,11,Fall,가족중 당뇨 환자도 있고 다이어터도 있어서 제로콜라만 구입해요,34
5,2022-11-06,"카드혜택&브랜드할인~최고!!
배송 완전 빠름~빠름!!",카드혜택브랜드할인최고 배송 완전 빠름빠름,11,Fall,카드혜택브랜드할인최고 배송 완전 빠름빠름,22
5,2022-11-02,저렴하게 잘 샀어요,저렴하게 잘 샀어요,11,Fall,저렴하게 잘 샀어요,10
5,2022-11-01,계속 마시는 제로콜라라서 만족합니다^^,계속 마시는 제로콜라라서 만족합니다,11,Fall,계속 마시는 제로콜라라서 만족합니다,19
4,2022-11-01,타쇼핑몰보다 저렴해서 딸 집에 한박스보냈어요,타쇼핑몰보다 저렴해서 딸 집에 한박스보냈어요,11,Fall,타쇼핑몰보다 저렴해서 딸 집에 한박스보냈어요,24
5,2022-10-29,"착한가격에 겟해요
제로콜라에 반했어요
빠른배송.착한가격 추천합니다
유통기한넉넉해요",착한가격에 겟해요 제로콜라에 반했어요 빠른배송착한가격 추천합니다 유통기한넉넉해요,10,Fall,착한가격에 겟해요 제로콜라에 반했어요 빠른배송착한가격 추천합니다 유통기한넉넉해요,44
5,2022-10-29,설탕제로라서 가끔 삽니다. 그냥 콜라보다 좀 맛이 못한것 같지만 마실만 합니다. 롯데온이 저렴하네요.,설탕제로라서 가끔 삽니다 그냥 콜라보다 좀 맛이 못한것 같지만 마실만 합니다 롯데온이 저렴하네요,10,Fall,설탕제로라서 가끔 삽니다 그냥 콜라보다 좀 맛이 못한것 같지만 마실만 합니다 롯데온이 저렴하네요,53
4,2022-10-28,다이어트를위해 콜라를 포기할수없어서 다이어트콜라로 구매했어요,다이어트를위해 콜라를 포기할수없어서 다이어트콜라로 구매했어요,10,Fall,다이어트를위해 콜라를 포기할수없어서 다이어트콜라로 구매했어요,33
5,2022-10-26,"제로콜라는 사랑이죠!?
단거 마시고 싶을때 부담없이 마시는 제로콜라!",제로콜라는 사랑이죠 단거 마시고 싶을때 부담없이 마시는 제로콜라,10,Fall,제로콜라는 사랑이죠 단거 마시고 싶을때 부담없이 마시는 제로콜라,35
5,2022-10-10,싸게 잘샀어여ㅡ집에 구비해 둠,싸게 잘샀어여집에 구비해 둠,10,Fall,싸게 잘샀어여집에 구비해 둠,15
5,2022-09-30,떨어징때마다 구매해요,떨어징때마다 구매해요,9,Fall,떨어징때마다 구매해요,11
5,2022-09-27,저렴하게 잘 구매했습니다 감사합니다 재구매 예정입니다,저렴하게 잘 구매했습니다 감사합니다 재구매 예정입니다,9,Fall,저렴하게 잘 구매했습니다 감사합니다 재구매 예정입니다,29
5,2022-09-22,필요한 상품 저렴하게 구매해서 만족이요,필요한 상품 저렴하게 구매해서 만족이요,9,Fall,필요한 상품 저렴하게 구매해서 만족이요,21
5,2022-09-21,퇴근후 씼고나서 부담없이 마시는 제로콜라 한캔!,퇴근후 씼고나서 부담없이 마시는 제로콜라 한캔,9,Fall,퇴근후 씼고나서 부담없이 마시는 제로콜라 한캔,25
5,2022-09-20,너무 맛있어서 자주 마십니다,너무 맛있어서 자주 마십니다,9,Fall,너무 맛있어서 자주 마십니다,15
5,2022-09-20,잘 마시고 있습니다 굳굳 좋아요,잘 마시고 있습니다 굳굳 좋아요,9,Fall,잘 마시고 있습니다 굳굳 좋아요,17
5,2022-08-18,항상 시켜먹는데 배송도 빠르고 괜찮아요,항상 시켜먹는데 배송도 빠르고 괜찮아요,8,Summer,항상 시켜먹는데 배송도 빠르고 괜찮아요,21
5,2022-08-17,기존 구입한거 다먹어 재구매했네요~~,기존 구입한거 다먹어 재구매했네요,8,Summer,기존 구입한거 다먹어 재구매했네요,18
5,2022-08-10,"감사합니다
저렴하게 잘 구매 했어요
쿠폰이랑 캐쉬 사용하니 정말 저렴해요~
나중에 필요하면 또 살께요",감사합니다 저렴하게 잘 구매 했어요 쿠폰이랑 캐쉬 사용하니 정말 저렴해요 나중에 필요하면 또 살께요,8,Summer,감사합니다 저렴하게 잘 구매 했어요 쿠폰이랑 캐쉬 사용하니 정말 저렴해요 나중에 필요하면 또 살께요,55
5,2022-08-04,"대형마트에서 항상 구매해서 마시는 음료입니다~
캐시워크 광고 포인트 1원 벌려고 들어갔다가....
너무 저렴한 가격의 유혹을 못 이겨 5만원 넘게 사용했어요...

전 제로 2박스
콜라 2박스 구매를 했는데 리뷰 작성은 각 1번이네요...아쉬워요~^

시원하게 잘 마시겠습니다. 고맙습니다^^",대형마트에서 항상 구매해서 마시는 음료입니다 캐시워크 광고 포인트 1원 벌려고 들어갔다가 너무 저렴한 가격의 유혹을 못 이겨 5만원 넘게 사용했어요 전 제로 2박스 콜라 2박스 구매를 했는데 리뷰 작성은 각 1번이네요아쉬워요 시원하게 잘 마시겠습니다 고맙습니다,8,Summer,대형마트에서 항상 구매해서 마시는 음료입니다 캐시워크 광고 포인트 1원 벌려고 들어갔다가 너무 저렴한 가격의 유혹을 못 이겨 5만원 넘게 사용했어요 전 제로 2박스 콜라 2박스 구매를 했는데 리뷰 작성은 각 1번이네요아쉬워요 시원하게 잘 마시겠습니다 고맙습니다,145
5,2022-08-04,코크제로는 항상 구비품목,코크제로는 항상 구비품목,8,Summer,코크제로는 항상 구비품목,13
5,2022-08-04,코크제로 계속 재구매중,코크제로 계속 재구매중,8,Summer,코크제로 계속 재구매중,12
5,2022-08-04,맛있어요 살얼음 생길 정도로 냉장 보관하면 넘넘 청량하고 맛있고 기분전환도 됩니다,맛있어요 살얼음 생길 정도로 냉장 보관하면 넘넘 청량하고 맛있고 기분전환도 됩니다,8,Summer,맛있어요 살얼음 생길 정도로 냉장 보관하면 넘넘 청량하고 맛있고 기분전환도 됩니다,45
5,2022-08-03,"세일해서 저렴하게 구매했어요
역시 제로콜라 ♡♡♡",세일해서 저렴하게 구매했어요 역시 제로콜라,8,Summer,세일해서 저렴하게 구매했어요 역시 제로콜라,23
5,2022-08-03,매번 감사합니다 . 덕분에 저렴한 가격에 항상 행복한 쇼핑을 하네요 !,매번 감사합니다 덕분에 저렴한 가격에 항상 행복한 쇼핑을 하네요,8,Summer,매번 감사합니다 덕분에 저렴한 가격에 항상 행복한 쇼핑을 하네요,35
5,2022-08-02,아들이 칼로리제로라고 마시는데 여러캔 먹는다는게 문제겠죠?,아들이 칼로리제로라고 마시는데 여러캔 먹는다는게 문제겠죠,8,Summer,아들이 칼로리제로라고 마시는데 여러캔 먹는다는게 문제겠죠,31
5,2022-07-30,여러번 구매하네요 사이즈도 갈증 날 때 딱이에요. 맛있어요.,여러번 구매하네요 사이즈도 갈증 날 때 딱이에요 맛있어요,7,Summer,여러번 구매하네요 사이즈도 갈증 날 때 딱이에요 맛있어요,31
5,2022-07-30,"정말 제로 맞나요?
이질감이 없이 내가 알고 있는 기존 코카 콜라맛!",정말 제로 맞나요 이질감이 없이 내가 알고 있는 기존 코카 콜라맛,7,Summer,정말 제로 맞나요 이질감이 없이 내가 알고 있는 기존 코카 콜라맛,36
4,2022-07-24,제로콜라 맛있게 잘 먹었어요,제로콜라 맛있게 잘 먹었어요,7,Summer,제로콜라 맛있게 잘 먹었어요,15
5,2022-07-23,너무 좋아요 . 매번 너무 잘 마시고 있습니다 .,너무 좋아요 매번 너무 잘 마시고 있습니다,7,Summer,너무 좋아요 매번 너무 잘 마시고 있습니다,23
5,2022-07-23,처음 제로탄산을 펩시로 시작했는데 먹다보니 코카콜라가 입맛에 젤 맞아요 가끔 제로인 거 까먹음,처음 제로탄산을 펩시로 시작했는데 먹다보니 코카콜라가 입맛에 젤 맞아요 가끔 제로인 거 까먹음,7,Summer,처음 제로탄산을 펩시로 시작했는데 먹다보니 코카콜라가 입맛에 젤 맞아요 가끔 제로인 거 까먹음,52
5,2022-07-11,저렴할때 쟁겨둡니다.,저렴할때 쟁겨둡니다,7,Summer,저렴할때 쟁겨둡니다,10
5,2022-07-11,"배송 너무 빠르고
양도 많지 않아 먹기에 부담없는 양입니다.
가격행사때 미리 사둡니다.",배송 너무 빠르고 양도 많지 않아 먹기에 부담없는 양입니다 가격행사때 미리 사둡니다,7,Summer,배송 너무 빠르고 양도 많지 않아 먹기에 부담없는 양입니다 가격행사때 미리 사둡니다,46
5,2022-07-09,"잘마시고있어요
최저가에 빠른배송 다 마음에 들어요",잘마시고있어요 최저가에 빠른배송 다 마음에 들어요,7,Summer,잘마시고있어요 최저가에 빠른배송 다 마음에 들어요,27
5,2022-07-09,배송도 빠르고 좋네요 감사해요,배송도 빠르고 좋네요 감사해요,7,Summer,배송도 빠르고 좋네요 감사해요,16
5,2022-07-09,좋아요 선물하기도 좋고 잘 먹고 있어요,좋아요 선물하기도 좋고 잘 먹고 있어요,7,Summer,좋아요 선물하기도 좋고 잘 먹고 있어요,21
5,2022-07-08,매번 시키지만 넘 좋아요,매번 시키지만 넘 좋아요,7,Summer,매번 시키지만 넘 좋아요,13
5,2022-07-05,칼로리가 거의 없다고 알고 있는데 맞는지 모르지만 믿고 주문했네요~,칼로리가 거의 없다고 알고 있는데 맞는지 모르지만 믿고 주문했네요,7,Summer,칼로리가 거의 없다고 알고 있는데 맞는지 모르지만 믿고 주문했네요,36
5,2022-07-02,주기적으로 구입해요,주기적으로 구입해요,7,Summer,주기적으로 구입해요,10
5,2022-06-29,잘 받았습니다. 감사합니다.,잘 받았습니다 감사합니다,6,Summer,잘 받았습니다 감사합니다,13
5,2022-06-29,감사합니다 . 잘 마실게요 !,감사합니다 잘 마실게요,6,Summer,감사합니다 잘 마실게요,12
5,2022-06-28,늘 주문하는거 잘 받았습니다.,늘 주문하는거 잘 받았습니다,6,Summer,늘 주문하는거 잘 받았습니다,15
5,2022-06-26,"가격도 제일 저렴하고 배송도 빨랐어요.
코크제로지만 맛도 좋고 늘 주문해요~",가격도 제일 저렴하고 배송도 빨랐어요 코크제로지만 맛도 좋고 늘 주문해요,6,Summer,가격도 제일 저렴하고 배송도 빨랐어요 코크제로지만 맛도 좋고 늘 주문해요,40
5,2022-06-18,"콜라 맛있어요
제로 콜라라서 부담 없어요",콜라 맛있어요 제로 콜라라서 부담 없어요,6,Summer,콜라 맛있어요 제로 콜라라서 부담 없어요,22
5,2022-06-14,배송은 보통이고 가격은 롯데온이 제일 좋습니다,배송은 보통이고 가격은 롯데온이 제일 좋습니다,6,Summer,배송은 보통이고 가격은 롯데온이 제일 좋습니다,25
5,2022-06-14,언제니 쟁여놓고 시원하게 마시고있어요.제로라서안심ㅈ하고,언제니 쟁여놓고 시원하게 마시고있어요제로라서안심하고,6,Summer,언제니 쟁여놓고 시원하게 마시고있어요제로라서안심하고,28
5,2022-06-11,한번에 먹기 좋은 양이에요,한번에 먹기 좋은 양이에요,6,Summer,한번에 먹기 좋은 양이에요,14
5,2022-06-11,코카콜라 제로만 마셔요-,코카콜라 제로만 마셔요,6,Summer,코카콜라 제로만 마셔요,12
5,2022-06-10,제로 콜라 맛있어요 좋아요,제로 콜라 맛있어요 좋아요,6,Summer,제로 콜라 맛있어요 좋아요,14
3,2022-06-08,본사직영 코크제로 30개입,본사직영 코크제로 30개입,6,Summer,본사직영 코크제로 30개입,14
4,2022-05-31,한번 먹기에 양이 적당해서 재구매 음료입니다,한번 먹기에 양이 적당해서 재구매 음료입니다,5,Spring,한번 먹기에 양이 적당해서 재구매 음료입니다,24
5,2022-05-29,아주조아오오오오어타ㅡㅇ,아주조아오오오오어타,5,Spring,아주조아오오오오어타,10
5,2022-05-28,배송 빠르고 저렴하게 구매해서 좋아요,배송 빠르고 저렴하게 구매해서 좋아요,5,Spring,배송 빠르고 저렴하게 구매해서 좋아요,20
5,2022-05-27,코카콜라제로 건강을 위해,코카콜라제로 건강을 위해,5,Spring,코카콜라제로 건강을 위해,13
